symbol,asOfDate,periodType,currencyCode,BasicEPS,DilutedEPS
DD,2003-12-31,12M,USD,5.640006,5.610006
DD,2004-12-31,12M,USD,8.940009,8.790009
DD,2005-12-31,12M,USD,14.070014,13.860014
DD,2006-12-31,12M,USD,11.610012,11.460011
DD,2007-12-31,12M,USD,9.090009,8.970009
DD,2008-12-31,12M,USD,1.860002,1.860002
DD,2009-12-31,12M,USD,0.960001,0.960001
DD,2010-12-31,12M,USD,5.250005,5.160005
DD,2011-12-31,12M,USD,6.180006,6.150006
DD,2012-12-31,12M,USD,2.130002,2.100002
DD,2013-12-31,12M,USD,11.160011,11.040011
DD,2014-12-31,12M,USD,8.730009,8.610009
DD,2015-12-31,12M,USD,19.350019,18.450018
DD,2016-12-31,12M,USD,10.710011,10.560011
DD,2017-12-31,12M,USD,2.760003,2.730003
DD,2018-12-31,12M,USD,4.980005,4.950005
DD,2019-12-31,12M,USD,0.67,0.67
DD,2020-12-31,12M,USD,-4.01,-4.01
DD,2021-12-31,12M,USD,2.17,2.16
DD,2022-12-31,12M,USD,11.77,11.75
DFS,2003-11-30,12M,USD,1.36,1.36
DFS,2004-11-30,12M,USD,1.630069,1.630069
DFS,2005-11-30,12M,USD,1.21,1.21
DFS,2006-11-30,12M,USD,0.44,0.42
DFS,2007-11-30,12M,USD,1.23,1.23
DFS,2008-11-30,12M,USD,1.94,1.92
DFS,2009-11-30,12M,USD,2.42,2.39
DFS,2010-11-30,12M,USD,1.23,1.22
DFS,2011-11-30,12M,USD,4.06,4.06
DFS,2012-11-30,12M,USD,4.47,4.46
DFS,2012-12-31,12M,USD,4.51,4.5
DFS,2013-12-31,12M,USD,4.97,4.96
DFS,2014-12-31,12M,USD,4.91,4.9
DFS,2015-12-31,12M,USD,5.14,5.13
DFS,2016-12-31,12M,USD,5.77,5.77
DFS,2017-12-31,12M,USD,5.43,5.42
DFS,2018-12-31,12M,USD,7.81,7.79
DFS,2019-12-31,12M,USD,9.09,9.08
DFS,2020-12-31,12M,USD,3.6,3.6
DFS,2021-12-31,12M,USD,17.85,17.83
DGX,1996-12-31,12M,USD,-5.329497,-5.329497
DGX,1997-12-31,12M,USD,-0.1925,-0.1925
DGX,1998-12-31,12M,USD,0.225,0.2225
DGX,1999-12-31,12M,USD,-0.025,-0.025
DGX,2000-12-31,12M,USD,0.57,0.54
DGX,2001-12-31,12M,USD,0.87,0.83
DGX,2002-12-31,12M,USD,1.67,1.615
DGX,2003-12-31,12M,USD,2.11,2.06
DGX,2004-12-31,12M,USD,2.45,2.345
DGX,2005-12-31,12M,USD,2.71,2.66
DGX,2006-12-31,12M,USD,2.98,2.94
DGX,2007-12-31,12M,USD,1.76,1.74
DGX,2008-12-31,12M,USD,2.99,2.97
DGX,2009-12-31,12M,USD,3.91,3.87
DGX,2010-12-31,12M,USD,4.08,4.05
DGX,2011-12-31,12M,USD,2.95,2.92
DGX,2012-12-31,12M,USD,3.49,3.46
DGX,2013-12-31,12M,USD,5.58,5.54
DGX,2014-12-31,12M,USD,3.83,3.81
DGX,2015-12-31,12M,USD,4.92,4.87
DGX,2016-12-31,12M,USD,4.58,4.51
DGX,2017-12-31,12M,USD,5.63,5.5
DGX,2018-12-31,12M,USD,5.39,5.29
DGX,2019-12-31,12M,USD,6.36,6.28
DGX,2020-12-31,12M,USD,10.62,10.47
DGX,2021-12-31,12M,USD,15.85,15.55
DINO,1989-07-31,12M,USD,0.248125,0.248125
DINO,1990-07-31,12M,USD,0.179375,0.179375
DINO,1991-07-31,12M,USD,0.088125,0.088125
DINO,1992-07-31,12M,USD,0.020625,0.020625
DINO,1993-07-31,12M,USD,0.1425,0.1425
DINO,1994-07-31,12M,USD,0.156875,0.156875
DINO,1995-07-31,12M,USD,0.1375,0.1375
DINO,1996-07-31,12M,USD,0.145625,0.145625
DINO,1997-07-31,12M,USD,0.099375,0.099375
DINO,1998-07-31,12M,USD,0.115,0.115
DINO,1999-07-31,12M,USD,0.15125,0.15125
DINO,2000-07-31,12M,USD,0.08875,0.08875
DINO,2001-07-31,12M,USD,0.605,0.59625
DINO,2002-07-31,12M,USD,0.2575,0.25125
DINO,2002-12-31,12M,USD,0.04375,0.0425
DINO,2003-12-31,12M,USD,0.37125,0.36
DINO,2004-12-31,12M,USD,0.6675,0.6525
DINO,2005-12-31,12M,USD,1.3575,1.325
DINO,2006-12-31,12M,USD,2.34,2.29
DINO,2007-12-31,12M,USD,3.045,2.99
DINO,2008-12-31,12M,USD,1.2,1.19
DINO,2009-12-31,12M,USD,0.195,0.195
DINO,2010-12-31,12M,USD,0.975,0.97
DINO,2011-12-31,12M,USD,6.46,6.42
DINO,2012-12-31,12M,USD,8.41,8.38
DINO,2013-12-31,12M,USD,3.66,3.64
DINO,2014-12-31,12M,USD,1.42,1.42
DINO,2015-12-31,12M,USD,3.91,3.9
DINO,2016-12-31,12M,USD,-1.48,-1.48
DINO,2017-12-31,12M,USD,4.54,4.52
DINO,2018-12-31,12M,USD,6.25,6.19
DINO,2019-12-31,12M,USD,4.64,4.61
DINO,2020-12-31,12M,USD,-3.72,-3.72
DINO,2021-12-31,12M,USD,3.39,3.39
DOW,2016-12-31,12M,USD,5.304,5.304
DOW,2017-12-31,12M,USD,0.62,0.62
DOW,2018-12-31,12M,USD,5.999,5.999
DOW,2019-12-31,12M,USD,-1.84,-1.84
DOW,2020-12-31,12M,USD,1.64,1.64
DOW,2021-12-31,12M,USD,8.44,8.38
DOW,2022-12-31,12M,USD,6.32,6.28
DVN,1987-12-31,12M,USD,-0.085,-0.085
DVN,1988-12-31,12M,USD,-0.04,-0.04
DVN,1989-12-31,12M,USD,0.005,0.005
DVN,1990-12-31,12M,USD,0.015,0.015
DVN,1991-12-31,12M,USD,-0.995,-0.995
DVN,1992-12-31,12M,USD,0.47,0.45
DVN,1993-12-31,12M,USD,0.52,0.52
DVN,1994-12-31,12M,USD,0.32,0.315
DVN,1995-12-31,12M,USD,0.33,0.325
DVN,1996-12-31,12M,USD,0.785,0.76
DVN,1997-12-31,12M,USD,1.17,1.085
DVN,1998-12-31,12M,USD,-0.625,-0.625
DVN,1999-12-31,12M,USD,0.755,0.73
DVN,2000-12-31,12M,USD,2.83,2.75
DVN,2001-12-31,12M,USD,0.365,0.36
DVN,2002-12-31,12M,USD,0.305,0.305
DVN,2003-12-31,12M,USD,4.16,4.035
DVN,2004-12-31,12M,USD,4.51,4.38
DVN,2005-12-31,12M,USD,6.38,6.26
DVN,2006-12-31,12M,USD,6.42,6.34
DVN,2007-12-31,12M,USD,8.08,8.0
DVN,2008-12-31,12M,USD,-4.85,-4.85
DVN,2009-12-31,12M,USD,-5.58,-5.58
DVN,2010-12-31,12M,USD,10.35,10.31
DVN,2011-12-31,12M,USD,11.29,11.25
DVN,2012-12-31,12M,USD,-0.52,-0.52
DVN,2013-12-31,12M,USD,-0.06,-0.06
DVN,2014-12-31,12M,USD,3.93,3.91
DVN,2015-12-31,12M,USD,-35.55,-35.55
DVN,2016-12-31,12M,USD,-6.52,-6.52
DVN,2017-12-31,12M,USD,1.71,1.7
DVN,2018-12-31,12M,USD,6.14,6.1
DVN,2019-12-31,12M,USD,-0.89,-0.89
DVN,2020-12-31,12M,USD,-7.12,-7.12
DVN,2021-12-31,12M,USD,4.2,4.19
DVN,2022-12-31,12M,USD,9.151769,9.12
EBAY,1997-12-31,12M,USD,0.000104,0.000104
EBAY,1998-12-31,12M,USD,0.002083,0.000833
EBAY,1999-12-31,12M,USD,0.0125,0.01
EBAY,2000-12-31,12M,USD,0.0475,0.0425
EBAY,2001-12-31,12M,USD,0.085,0.08
EBAY,2002-12-31,12M,USD,0.2175,0.2125
EBAY,2003-12-31,12M,USD,0.345,0.335
EBAY,2004-12-31,12M,USD,0.295,0.285
EBAY,2005-12-31,12M,USD,0.79,0.78
EBAY,2006-12-31,12M,USD,0.8,0.79
EBAY,2007-12-31,12M,USD,0.26,0.25
EBAY,2008-12-31,12M,USD,1.37,1.36
EBAY,2009-12-31,12M,USD,1.85,1.83
EBAY,2010-12-31,12M,USD,1.38,1.36
EBAY,2011-12-31,12M,USD,2.5,2.46
EBAY,2012-12-31,12M,USD,2.02,1.99
EBAY,2013-12-31,12M,USD,2.2,2.18
EBAY,2014-12-31,12M,USD,-0.03,-0.03
EBAY,2015-12-31,12M,USD,1.43,1.42
EBAY,2016-12-31,12M,USD,6.41,6.35
EBAY,2017-12-31,12M,USD,-0.95,-0.95
EBAY,2018-12-31,12M,USD,2.58,2.55
EBAY,2019-12-31,12M,USD,2.103651,2.103651
EBAY,2020-12-31,12M,USD,7.98,7.89
EBAY,2021-12-31,12M,USD,20.87,20.54
EBAY,2022-12-31,12M,USD,-2.27,-2.27
EOG,1989-12-31,12M,USD,-0.0125,-0.0125
EOG,1990-12-31,12M,USD,0.075,0.075
EOG,1991-12-31,12M,USD,0.09,0.09
EOG,1992-12-31,12M,USD,0.1575,0.1575
EOG,1993-12-31,12M,USD,0.215,0.2125
EOG,1994-12-31,12M,USD,0.2325,0.2325
EOG,1995-12-31,12M,USD,0.2225,0.2225
EOG,1996-12-31,12M,USD,0.22,0.22
EOG,1997-12-31,12M,USD,0.195,0.1925
EOG,1998-12-31,12M,USD,0.09,0.09
EOG,1999-12-31,12M,USD,1.01,0.9975
EOG,2000-12-31,12M,USD,0.825,0.81
EOG,2001-12-31,12M,USD,0.8375,0.825
EOG,2002-12-31,12M,USD,0.165,0.1625
EOG,2003-12-31,12M,USD,0.915,0.9
EOG,2004-12-31,12M,USD,1.3125,1.2875
EOG,2005-12-31,12M,USD,2.62,2.565
EOG,2006-12-31,12M,USD,2.665,2.62
EOG,2007-12-31,12M,USD,2.225,2.185
EOG,2008-12-31,12M,USD,4.94,4.86
EOG,2009-12-31,12M,USD,1.1,1.085
EOG,2010-12-31,12M,USD,0.32,0.315
EOG,2011-12-31,12M,USD,2.075,2.05
EOG,2012-12-31,12M,USD,1.065,1.055
EOG,2013-12-31,12M,USD,4.065,4.02
EOG,2014-12-31,12M,USD,5.36,5.32
EOG,2015-12-31,12M,USD,-8.29,-8.29
EOG,2016-12-31,12M,USD,-1.98,-1.98
EOG,2017-12-31,12M,USD,4.49,4.46
EOG,2018-12-31,12M,USD,5.93,5.89
EOG,2019-12-31,12M,USD,4.73,4.71
EOG,2020-12-31,12M,USD,-1.04,-1.04
EOG,2021-12-31,12M,USD,8.03,7.99
EQH,2014-12-31,12M,USD,2.905526,2.905526
EQH,2015-12-31,12M,USD,0.593583,0.593583
EQH,2016-12-31,12M,USD,2.13369,2.13369
EQH,2017-12-31,12M,USD,1.5,1.5
EQH,2018-12-31,12M,USD,3.27,3.27
EQH,2019-12-31,12M,USD,-3.51,-3.51
EQH,2020-12-31,12M,USD,-1.56,-1.56
EQH,2021-12-31,12M,USD,-1.24,-1.24
ET,2004-08-31,12M,USD,0.6225,0.46
ET,2005-08-31,12M,USD,0.1775,0.15
ET,2006-08-31,12M,USD,0.2,0.1975
ET,2007-08-31,12M,USD,0.39,0.3875
ET,2008-12-31,12M,USD,0.42,0.42
ET,2009-12-31,12M,USD,0.495,0.495
ET,2010-12-31,12M,USD,0.215,0.215
ET,2011-12-31,12M,USD,0.3475,0.345
ET,2012-12-31,12M,USD,0.2825,0.2825
ET,2013-12-31,12M,USD,0.175,0.175
ET,2014-12-31,12M,USD,0.58,0.575
ET,2015-12-31,12M,USD,1.11,1.11
ET,2016-12-31,12M,USD,0.94,0.92
ET,2017-12-31,12M,USD,0.85,0.83
ET,2018-12-31,12M,USD,1.16,1.15
ET,2019-12-31,12M,USD,1.37,1.36
ET,2020-12-31,12M,USD,-0.24,-0.24
ET,2021-12-31,12M,USD,1.89,1.89
FANG,2009-12-31,12M,USD,-0.119677,-0.119677
FANG,2010-12-31,12M,USD,0.363364,0.363364
FANG,2011-12-31,12M,USD,0.23,0.23
FANG,2012-12-31,12M,USD,0.319819,0.319819
FANG,2013-12-31,12M,USD,1.3,1.29
FANG,2014-12-31,12M,USD,3.67,3.64
FANG,2015-12-31,12M,USD,-8.74,-8.74
FANG,2016-12-31,12M,USD,-2.2,-2.2
FANG,2017-12-31,12M,USD,4.95,4.94
FANG,2018-12-31,12M,USD,8.09,8.06
FANG,2019-12-31,12M,USD,1.47,1.47
FANG,2020-12-31,12M,USD,-28.59,-28.59
FANG,2021-12-31,12M,USD,12.35,12.3
FANG,2022-12-31,12M,USD,24.61,24.61
FERG,1986-07-31,12M,USD,0.562667,0.562667
FERG,1987-07-31,12M,USD,0.890597,0.890597
FERG,1988-07-31,12M,USD,0.806016,0.806016
FERG,1989-07-31,12M,USD,0.699269,0.699269
FERG,1990-07-31,12M,USD,0.780218,0.780218
FERG,1991-07-31,12M,USD,0.447267,0.447267
FERG,1992-07-31,12M,USD,0.57551,0.57551
FERG,1993-07-31,12M,USD,0.567248,0.567248
FERG,1994-07-31,12M,USD,0.88409,0.88409
FERG,1995-07-31,12M,USD,0.542392,0.542392
FERG,1996-07-31,12M,USD,0.518271,0.518271
FERG,1997-07-31,12M,USD,0.58171,0.58171
FERG,1998-07-31,12M,USD,0.573821,0.571958
FERG,1999-07-31,12M,USD,0.641335,0.641335
FERG,2000-07-31,12M,USD,0.567766,0.567766
FERG,2001-07-31,12M,USD,0.522941,0.521317
FERG,2002-07-31,12M,USD,0.891137,0.882218
FERG,2003-07-31,12M,USD,0.946486,0.938955
FERG,2004-07-31,12M,USD,1.415998,1.399584
FERG,2005-07-31,12M,USD,1.632658,1.615453
FERG,2006-07-31,12M,USD,1.933912,1.917933
FERG,2007-07-31,12M,USD,1.706071,1.697949
FERG,2008-07-31,12M,USD,0.927089,0.924828
FERG,2009-07-31,12M,USD,-10.630667,-10.630667
FERG,2010-07-31,12M,USD,-2.158843,-2.158843
FERG,2011-07-31,12M,USD,1.794645,1.779674
FERG,2012-07-31,12M,USD,0.360078,0.356496
FERG,2013-07-31,12M,USD,1.840037,1.821753
FERG,2014-07-31,12M,USD,3.387231,3.369384
FERG,2015-07-31,12M,USD,1.352095,1.348801
FERG,2016-07-31,12M,USD,3.576123,3.553807
FERG,2017-07-31,12M,USD,4.323002,4.29248
FERG,2018-07-31,12M,USD,5.157,5.119
FERG,2019-07-31,12M,USD,4.813,4.778
FERG,2020-07-31,12M,USD,4.275,4.235
FERG,2021-07-31,12M,USD,6.747,6.705
FERG,2022-07-31,12M,USD,9.75,9.69
FHN,1985-12-31,12M,USD,0.383215,0.383215
FHN,1986-12-31,12M,USD,0.474854,0.474854
FHN,1987-12-31,12M,USD,0.308238,0.308238
FHN,1988-12-31,12M,USD,0.466523,0.466523
FHN,1989-12-31,12M,USD,0.258254,0.258254
FHN,1990-12-31,12M,USD,0.424869,0.424869
FHN,1991-12-31,12M,USD,0.566492,0.566492
FHN,1992-12-31,12M,USD,0.666461,0.666461
FHN,1993-12-31,12M,USD,0.674792,0.666461
FHN,1994-12-31,12M,USD,0.949707,0.949707
FHN,1995-12-31,12M,USD,1.008022,1.008022
FHN,1996-12-31,12M,USD,1.116322,1.116322
FHN,1997-12-31,12M,USD,1.282938,1.249614
FHN,1998-12-31,12M,USD,1.474545,1.432891
FHN,1999-12-31,12M,USD,1.582845,1.541191
FHN,2000-12-31,12M,USD,1.491207,1.474545
FHN,2001-12-31,12M,USD,2.07436,2.016045
FHN,2002-12-31,12M,USD,2.474237,2.407591
FHN,2003-12-31,12M,USD,3.107375,3.015736
FHN,2004-12-31,12M,USD,3.032398,2.94909
FHN,2005-12-31,12M,USD,2.907436,2.832459
FHN,2006-12-31,12M,USD,3.099044,3.015736
FHN,2007-12-31,12M,USD,-1.124653,-1.124653
FHN,2008-12-31,12M,USD,-0.961784,-0.961784
FHN,2009-12-31,12M,USD,-1.433845,-1.433845
FHN,2010-12-31,12M,USD,-0.18486,-0.2
FHN,2011-12-31,12M,USD,0.5,0.5
FHN,2012-12-31,12M,USD,-0.113954,-0.113954
FHN,2013-12-31,12M,USD,0.1,0.1
FHN,2014-12-31,12M,USD,0.910782,0.9
FHN,2015-12-31,12M,USD,0.34,0.34
FHN,2016-12-31,12M,USD,0.95,0.94
FHN,2017-12-31,12M,USD,0.66,0.65
FHN,2018-12-31,12M,USD,1.66,1.65
FHN,2019-12-31,12M,USD,1.39,1.38
FHN,2020-12-31,12M,USD,1.9,1.89
FHN,2021-12-31,12M,USD,1.76,1.74
FNF,2000-12-31,12M,USD,0.738412,0.738412
FNF,2001-12-31,12M,USD,1.740166,1.740166
FNF,2002-12-31,12M,USD,3.064304,3.064304
FNF,2003-12-31,12M,USD,4.9667,4.9667
FNF,2004-12-31,12M,USD,3.216719,3.216719
FNF,2005-12-31,12M,USD,3.11,3.11
FNF,2006-12-31,12M,USD,2.4,2.39
FNF,2007-12-31,12M,USD,0.6,0.59
FNF,2008-12-31,12M,USD,-0.85,-0.85
FNF,2009-12-31,12M,USD,0.99,0.97
FNF,2010-12-31,12M,USD,1.64,1.61
FNF,2011-12-31,12M,USD,1.69,1.66
FNF,2012-12-31,12M,USD,2.74,2.68
FNF,2013-12-31,12M,USD,1.75,1.71
FNF,2014-12-31,12M,USD,2.089984,2.089984
FNF,2015-12-31,12M,USD,1.514372,1.514372
FNF,2016-12-31,12M,USD,1.918468,1.918468
FNF,2017-12-31,12M,USD,2.44,2.38
FNF,2018-12-31,12M,USD,2.3,2.26
FNF,2019-12-31,12M,USD,3.89,3.83
FNF,2020-12-31,12M,USD,5.02,4.99
FNF,2021-12-31,12M,USD,8.5,8.44
FNF,2022-12-31,12M,USD,4.13,4.1
FRC,1985-12-31,12M,USD,0.01334,0.01334
FRC,1986-12-31,12M,USD,0.12673,0.12673
FRC,1987-12-31,12M,USD,0.11339,0.11339
FRC,1988-12-31,12M,USD,0.12673,0.12673
FRC,1989-12-31,12M,USD,0.14007,0.14007
FRC,1990-12-31,12M,USD,0.45356,0.43355
FRC,1991-12-31,12M,USD,0.72703,0.67367
FRC,1992-12-31,12M,USD,0.70035,0.69368
FRC,1993-12-31,12M,USD,0.68701,0.6003
FRC,1994-12-31,12M,USD,0.40687,0.38019
FRC,1995-12-31,12M,USD,0.07337,0.07337
FRC,1996-12-31,12M,USD,0.75371,0.62031
FRC,1997-12-31,12M,USD,0.82041,0.76038
FRC,1998-12-31,12M,USD,0.99383,0.91379
FRC,1999-12-31,12M,USD,1.04719,0.99383
FRC,2000-12-31,12M,USD,1.11389,1.09388
FRC,2001-12-31,12M,USD,1.86,1.74
FRC,2002-12-31,12M,USD,1.85,1.7
FRC,2003-12-31,12M,USD,2.55,2.41
FRC,2004-12-31,12M,USD,1.83,1.72
FRC,2005-12-31,12M,USD,2.21,2.08
FRC,2006-12-31,12M,USD,2.33,2.21
FRC,2009-12-31,12M,USD,2.792513,2.754239
FRC,2010-12-31,12M,USD,2.104707,2.104707
FRC,2011-12-31,12M,USD,2.73,2.65
FRC,2012-12-31,12M,USD,2.85,2.76
FRC,2013-12-31,12M,USD,3.21,3.1
FRC,2014-12-31,12M,USD,3.16,3.07
FRC,2015-12-31,12M,USD,3.27,3.18
FRC,2016-12-31,12M,USD,4.07,3.93
FRC,2017-12-31,12M,USD,4.44,4.31
FRC,2018-12-31,12M,USD,4.89,4.81
FRC,2019-12-31,12M,USD,5.25,5.2
FRC,2020-12-31,12M,USD,5.85,5.81
FRC,2021-12-31,12M,USD,7.78,7.68
GD,1985-12-31,12M,USD,1.15,1.15
GD,1986-12-31,12M,USD,-0.155,-0.155
GD,1987-12-31,12M,USD,1.285,1.285
GD,1988-12-31,12M,USD,1.13,1.13
GD,1989-12-31,12M,USD,0.88,0.88
GD,1990-12-31,12M,USD,-1.735,-1.735
GD,1991-12-31,12M,USD,1.515,1.515
GD,1992-12-31,12M,USD,4.465,4.465
GD,1993-12-31,12M,USD,1.085,1.065
GD,1994-12-31,12M,USD,0.9375,0.9375
GD,1995-12-31,12M,USD,1.275,1.266489
GD,1996-12-31,12M,USD,1.0675,1.064162
GD,1997-12-31,12M,USD,1.255,1.25
GD,1998-12-31,12M,USD,1.44,1.43
GD,1999-12-31,12M,USD,2.2,2.18
GD,2000-12-31,12M,USD,2.255,2.24
GD,2001-12-31,12M,USD,2.345,2.325
GD,2002-12-31,12M,USD,2.275,2.26
GD,2003-12-31,12M,USD,2.54,2.52
GD,2004-12-31,12M,USD,3.075,3.045
GD,2005-12-31,12M,USD,3.64,3.61
GD,2006-12-31,12M,USD,4.6,4.56
GD,2007-12-31,12M,USD,5.12,5.08
GD,2008-12-31,12M,USD,6.21,6.17
GD,2009-12-31,12M,USD,6.21,6.17
GD,2010-12-31,12M,USD,6.88,6.81
GD,2011-12-31,12M,USD,6.94,6.87
GD,2012-12-31,12M,USD,-0.94,-0.94
GD,2013-12-31,12M,USD,6.72,6.67
GD,2014-12-31,12M,USD,7.56,7.42
GD,2015-12-31,12M,USD,9.23,9.08
GD,2016-12-31,12M,USD,9.7,9.52
GD,2017-12-31,12M,USD,9.73,9.56
GD,2018-12-31,12M,USD,11.33,11.18
GD,2019-12-31,12M,USD,12.09,11.98
GD,2020-12-31,12M,USD,11.04,11.0
GD,2021-12-31,12M,USD,11.61,11.55
GEN,1989-03-31,12M,USD,-0.005,-0.005
GEN,1990-03-31,12M,USD,0.0625,0.0625
GEN,1991-03-31,12M,USD,0.05875,0.05875
GEN,1992-03-31,12M,USD,0.09625,0.09625
GEN,1993-03-31,12M,USD,-0.06125,-0.06125
GEN,1994-03-31,12M,USD,-0.12,-0.12
GEN,1995-03-31,12M,USD,0.09625,0.08875
GEN,1996-03-31,12M,USD,-0.095,-0.095
GEN,1997-03-31,12M,USD,0.05875,0.05875
GEN,1998-03-31,12M,USD,0.19,0.1775
GEN,1999-03-31,12M,USD,0.11125,0.1075
GEN,2000-03-31,12M,USD,0.3675,0.34125
GEN,2001-03-31,12M,USD,0.12375,0.1175
GEN,2002-03-31,12M,USD,-0.05,-0.05
GEN,2003-03-31,12M,USD,0.4275,0.385
GEN,2004-03-31,12M,USD,0.605,0.535
GEN,2005-03-31,12M,USD,0.81,0.74
GEN,2006-03-31,12M,USD,0.16,0.15
GEN,2007-03-31,12M,USD,0.42,0.41
GEN,2008-03-31,12M,USD,0.53,0.52
GEN,2009-03-31,12M,USD,-8.1,-8.1
GEN,2010-03-31,12M,USD,0.88,0.87
GEN,2011-03-31,12M,USD,0.77,0.76
GEN,2012-03-31,12M,USD,1.58,1.57
GEN,2013-03-31,12M,USD,1.09,1.08
GEN,2014-03-31,12M,USD,1.29,1.28
GEN,2015-03-31,12M,USD,1.27,1.26
GEN,2016-03-31,12M,USD,3.71,3.71
GEN,2017-03-31,12M,USD,-0.17,-0.17
GEN,2018-03-31,12M,USD,1.89,1.74
GEN,2019-03-31,12M,USD,0.05,0.05
GEN,2020-03-31,12M,USD,6.32,6.05
GEN,2021-03-31,12M,USD,0.94,0.92
GEN,2022-03-31,12M,USD,1.44,1.41
GLW,1985-12-31,12M,USD,0.0175,0.0175
GLW,1986-12-31,12M,USD,0.025833,0.025833
GLW,1987-12-31,12M,USD,0.028333,0.028333
GLW,1988-12-31,12M,USD,0.045,0.045
GLW,1989-12-31,12M,USD,0.078333,0.078333
GLW,1990-12-31,12M,USD,0.085,0.085
GLW,1991-12-31,12M,USD,0.091667,0.091667
GLW,1992-12-31,12M,USD,-0.01,-0.01
GLW,1993-12-31,12M,USD,-0.01,-0.01
GLW,1994-12-31,12M,USD,0.44,0.44
GLW,1995-12-31,12M,USD,-0.076667,-0.076667
GLW,1996-12-31,12M,USD,0.253333,0.253333
GLW,1997-12-31,12M,USD,0.64,0.616667
GLW,1998-12-31,12M,USD,0.57,0.556667
GLW,1999-12-31,12M,USD,0.666667,0.65
GLW,2000-12-31,12M,USD,0.49,0.48
GLW,2001-12-31,12M,USD,-5.89,-5.89
GLW,2002-12-31,12M,USD,-1.39,-1.39
GLW,2003-12-31,12M,USD,-0.18,-0.18
GLW,2004-12-31,12M,USD,-1.56,-1.56
GLW,2005-12-31,12M,USD,0.4,0.38
GLW,2006-12-31,12M,USD,1.2,1.16
GLW,2007-12-31,12M,USD,1.37,1.34
GLW,2008-12-31,12M,USD,3.37,3.32
GLW,2009-12-31,12M,USD,1.3,1.28
GLW,2010-12-31,12M,USD,2.28,2.25
GLW,2011-12-31,12M,USD,1.8,1.77
GLW,2012-12-31,12M,USD,1.16,1.15
GLW,2013-12-31,12M,USD,1.35,1.34
GLW,2014-12-31,12M,USD,1.82,1.73
GLW,2015-12-31,12M,USD,1.02,1.0
GLW,2016-12-31,12M,USD,3.53,3.23
GLW,2017-12-31,12M,USD,-0.66,-0.66
GLW,2018-12-31,12M,USD,1.19,1.13
GLW,2019-12-31,12M,USD,1.11,1.07
GLW,2020-12-31,12M,USD,0.54,0.54
GLW,2021-12-31,12M,USD,1.3,1.28
GPC,1985-12-31,12M,USD,0.69,0.69
GPC,1986-12-31,12M,USD,0.67,0.67
GPC,1987-12-31,12M,USD,0.83,0.83
GPC,1988-12-31,12M,USD,1.05,1.05
GPC,1989-12-31,12M,USD,1.15,1.15
GPC,1990-12-31,12M,USD,1.19,1.19
GPC,1991-12-31,12M,USD,1.21,1.21
GPC,1992-12-31,12M,USD,1.28,1.28
GPC,1993-12-31,12M,USD,1.38,1.38
GPC,1994-12-31,12M,USD,1.553333,1.553333
GPC,1995-12-31,12M,USD,1.68,1.68
GPC,1996-12-31,12M,USD,1.82,1.82
GPC,1997-12-31,12M,USD,1.91,1.9
GPC,1998-12-31,12M,USD,1.98,1.98
GPC,1999-12-31,12M,USD,2.11,2.11
GPC,2000-12-31,12M,USD,2.2,2.2
GPC,2001-12-31,12M,USD,1.72,1.71
GPC,2002-12-31,12M,USD,-0.16,-0.16
GPC,2003-12-31,12M,USD,1.92,1.91
GPC,2004-12-31,12M,USD,2.26,2.25
GPC,2005-12-31,12M,USD,2.51,2.5
GPC,2006-12-31,12M,USD,2.77,2.76
GPC,2007-12-31,12M,USD,2.99,2.98
GPC,2008-12-31,12M,USD,2.93,2.92
GPC,2009-12-31,12M,USD,2.51,2.5
GPC,2010-12-31,12M,USD,3.01,3.0
GPC,2011-12-31,12M,USD,3.61,3.58
GPC,2012-12-31,12M,USD,4.17,4.14
GPC,2013-12-31,12M,USD,4.43,4.4
GPC,2014-12-31,12M,USD,4.64,4.61
GPC,2015-12-31,12M,USD,4.65,4.63
GPC,2016-12-31,12M,USD,4.61,4.59
GPC,2017-12-31,12M,USD,4.19,4.18
GPC,2018-12-31,12M,USD,5.53,5.5
GPC,2019-12-31,12M,USD,4.26,4.24
GPC,2020-12-31,12M,USD,-0.2,-0.2
GPC,2021-12-31,12M,USD,6.27,6.23
GS,1999-11-30,12M,USD,5.69,5.57
GS,2000-11-30,12M,USD,6.33,6.0
GS,2001-11-30,12M,USD,4.53,4.26
GS,2002-11-30,12M,USD,4.27,4.03
GS,2003-11-30,12M,USD,6.15,5.87
GS,2004-11-30,12M,USD,9.3,8.92
GS,2005-11-30,12M,USD,11.73,11.21
GS,2006-11-30,12M,USD,20.93,19.69
GS,2007-11-30,12M,USD,26.34,24.73
GS,2008-11-30,12M,USD,4.67,4.47
GS,2009-12-31,12M,USD,23.74,22.13
GS,2010-12-31,12M,USD,14.15,13.18
GS,2011-12-31,12M,USD,4.71,4.51
GS,2012-12-31,12M,USD,14.63,14.13
GS,2013-12-31,12M,USD,16.34,15.46
GS,2014-12-31,12M,USD,17.55,17.07
GS,2015-12-31,12M,USD,12.35,12.14
GS,2016-12-31,12M,USD,16.53,16.29
GS,2017-12-31,12M,USD,9.12,9.01
GS,2018-12-31,12M,USD,25.53,25.27
GS,2019-12-31,12M,USD,21.18,21.03
GS,2020-12-31,12M,USD,24.94,24.74
GS,2021-12-31,12M,USD,60.250001,59.450001
HAS,1985-12-31,12M,USD,0.53,0.53
